,avg_memory_usage,avg_per_usage,kernel_cpu_usage,max_memory_usage,memory_cache,time_recorded,total_cpu_usage,user_cpu_usage
242,8914583552,81087836550.0,241400000000,8914583552,323584,2018-10-09T05:36:35.124897282Z,243263509650,2060000000
243,8915632128,81420582374.0,242400000000,8915632128,323584,2018-10-09T05:36:36.128569467Z,244261747122,2060000000
244,8916680704,81756906939.66667,243410000000,8916680704,323584,2018-10-09T05:36:37.132072018Z,245270720819,2060000000
245,8917860352,82090079969.0,244410000000,8917860352,323584,2018-10-09T05:36:38.135965315Z,246270239907,2060000000
246,8538738688,82424018238.33333,245390000000,8917860352,323584,2018-10-09T05:36:39.140043726Z,247272054715,2080000000
247,8539131904,82759767605.33333,246400000000,8917860352,323584,2018-10-09T05:36:40.143206361Z,248279302816,2080000000
248,8539262976,83092794230.33333,247400000000,8917860352,323584,2018-10-09T05:36:41.148116139Z,249278382691,2080000000
249,8539394048,83429252532.33333,248410000000,8917860352,323584,2018-10-09T05:36:42.152699524Z,250287757597,2080000000
250,8539525120,83762627668.66667,249410000000,8917860352,323584,2018-10-09T05:36:43.15622692Z,251287883006,2080000000
251,8539787264,84096231274.0,250300000000,8917860352,323584,2018-10-09T05:36:44.160880051Z,252288693822,2190000000
252,8539918336,84432203914.66667,251310000000,8917860352,323584,2018-10-09T05:36:45.164531252Z,253296611744,2190000000
253,8540049408,84765202000.33333,252310000000,8917860352,323584,2018-10-09T05:36:46.167230393Z,254295606001,2190000000
254,8540311552,85098395546.33333,253310000000,8917860352,323584,2018-10-09T05:36:47.170716968Z,255295186639,2190000000
255,8540442624,85435206154.66667,254320000000,8917860352,323584,2018-10-09T05:36:48.153770713Z,256305618464,2190000000
256,8540573696,85767664102.0,255320000000,8917860352,323584,2018-10-09T05:36:49.157452754Z,257302992306,2190000000
257,8540704768,86104135079.66667,256330000000,8917860352,323584,2018-10-09T05:36:50.161795998Z,258312405239,2190000000
258,8540966912,86437910930.0,257330000000,8917860352,323584,2018-10-09T05:36:51.164384466Z,259313732790,2190000000
259,8541097984,86771077488.33333,258330000000,8917860352,323584,2018-10-09T05:36:52.168375294Z,260313232465,2190000000
260,8541229056,87106849179.66667,259330000000,8917860352,323584,2018-10-09T05:36:53.17144051Z,261320547539,2200000000
261,8541491200,87440095569.33333,260330000000,8917860352,323584,2018-10-09T05:36:54.174450636Z,262320286708,2200000000
262,8541622272,87773421699.33333,261330000000,8917860352,323584,2018-10-09T05:36:55.177941111Z,263320265098,2200000000
263,8541753344,88109626724.66667,262340000000,8917860352,323584,2018-10-09T05:36:56.181488886Z,264328880174,2200000000
264,8541884416,88443243353.66667,263340000000,8917860352,323584,2018-10-09T05:36:57.183793397Z,265329730061,2200000000
265,8542146560,88776532020.66667,264340000000,8917860352,323584,2018-10-09T05:36:58.186954868Z,266329596062,2200000000
266,8542277632,89109549493.66667,265340000000,8917860352,323584,2018-10-09T05:36:59.19059123Z,267328648481,2200000000
267,8542408704,89446169703.66667,266350000000,8917860352,323584,2018-10-09T05:37:00.193904272Z,268338509111,2200000000
268,8542539776,89778674118.0,267350000000,8917860352,323584,2018-10-09T05:37:01.19743624Z,269336022354,2200000000
269,8578453504,90115017706.0,268350000000,8917860352,323584,2018-10-09T05:37:02.201564965Z,270345053118,2210000000
270,8578715648,90448807805.66667,269350000000,8917860352,323584,2018-10-09T05:37:03.204062109Z,271346423417,2210000000
271,8578846720,90782092960.33333,270350000000,8917860352,323584,2018-10-09T05:37:04.206652402Z,272346278881,2210000000
272,8578977792,91115113556.33333,271350000000,8917860352,323584,2018-10-09T05:37:05.209327715Z,273345340669,2210000000
273,8579108864,91451554374.0,272360000000,8917860352,323584,2018-10-09T05:37:06.214359846Z,274354663122,2210000000
274,8579371008,91784161432.33333,273360000000,8917860352,323584,2018-10-09T05:37:07.217294922Z,275352484297,2210000000
275,8579502080,92120539440.66667,274360000000,8917860352,323584,2018-10-09T05:37:08.220944283Z,276361618322,2210000000
276,8579633152,92454370103.33333,275370000000,8917860352,323584,2018-10-09T05:37:09.224352416Z,277363110310,2210000000
277,8579764224,92787426782.66667,276370000000,8917860352,323584,2018-10-09T05:37:10.227494082Z,278362280348,2210000000
278,8580026368,93123288395.66667,277380000000,8917860352,323584,2018-10-09T05:37:11.232473159Z,279369865187,2210000000
279,8580157440,93456578440.33333,278380000000,8917860352,323584,2018-10-09T05:37:12.234898264Z,280369735321,2210000000
280,8580288512,93789934955.66667,279380000000,8917860352,323584,2018-10-09T05:37:13.238302347Z,281369804867,2210000000
281,8580419584,94125954129.0,280380000000,8917860352,323584,2018-10-09T05:37:14.241616925Z,282377862387,2220000000
282,8580550656,94459689299.33333,281380000000,8917860352,323584,2018-10-09T05:37:15.244081479Z,283379067898,2220000000
283,8580681728,94792882977.0,282380000000,8917860352,323584,2018-10-09T05:37:16.246615375Z,284378648931,2220000000
284,8580943872,95125618346.33333,283380000000,8917860352,323584,2018-10-09T05:37:17.250583868Z,285376855039,2220000000
285,8581074944,95462245070.0,284390000000,8917860352,323584,2018-10-09T05:37:18.233127636Z,286386735210,2220000000
286,8581206016,95795384028.0,285390000000,8917860352,323584,2018-10-09T05:37:19.237007925Z,287386152084,2220000000
287,8581337088,96128495154.0,286390000000,8917860352,323584,2018-10-09T05:37:20.239882797Z,288385485462,2220000000
288,8581468160,96464490550.33333,287400000000,8917860352,323584,2018-10-09T05:37:21.244840658Z,289393471651,2220000000
289,8581599232,96798202878.33333,288400000000,8917860352,323584,2018-10-09T05:37:22.247852409Z,290394608635,2220000000
290,8581861376,97134789655.66667,289410000000,8917860352,323584,2018-10-09T05:37:23.253752001Z,291404368967,2220000000
291,8581992448,97467707550.0,290410000000,8917860352,323584,2018-10-09T05:37:24.257089782Z,292403122650,2220000000
292,8582123520,97803557081.33333,291420000000,8917860352,323584,2018-10-09T05:37:25.261129352Z,293410671244,2220000000
293,8582254592,98137329535.0,292420000000,8917860352,323584,2018-10-09T05:37:26.264258684Z,294411988605,2220000000
294,8582385664,98469849003.0,293420000000,8917860352,323584,2018-10-09T05:37:27.269055629Z,295409547009,2220000000
295,8582516736,98806872320.33333,294420000000,8917860352,323584,2018-10-09T05:37:28.273088907Z,296420616961,2230000000
296,8582647808,99140043372.66667,295420000000,8917860352,323584,2018-10-09T05:37:29.275853528Z,297420130118,2230000000
297,8582778880,99475875370.0,296430000000,8917860352,323584,2018-10-09T05:37:30.280911105Z,298427626110,2230000000
298,8623280128,99809605656.33333,297420000000,8917860352,323584,2018-10-09T05:37:31.283397756Z,299428816969,2240000000
299,8623411200,100142667441.66667,298420000000,8917860352,323584,2018-10-09T05:37:32.28641656Z,300428002325,2240000000
300,8623673344,100478549854.66667,299420000000,8917860352,323584,2018-10-09T05:37:33.291376348Z,301435649564,2250000000
301,8623804416,100812349224.33333,300420000000,8917860352,323584,2018-10-09T05:37:34.293850893Z,302437047673,2250000000
302,8623935488,101145626513.66667,301420000000,8917860352,323584,2018-10-09T05:37:35.296970651Z,303436879541,2250000000
303,8624066560,101481236086.0,302430000000,8917860352,323584,2018-10-09T05:37:36.300529979Z,304443708258,2250000000
304,8624328704,101815116868.66667,303430000000,8917860352,323584,2018-10-09T05:37:37.303326527Z,305445350606,2250000000
305,8624459776,102148331977.33333,304430000000,8917860352,323584,2018-10-09T05:37:38.306946871Z,306444995932,2250000000
306,8624590848,102484080218.66667,305440000000,8917860352,323584,2018-10-09T05:37:39.311446598Z,307452240656,2250000000
307,8624721920,102817495503.66667,306440000000,8917860352,323584,2018-10-09T05:37:40.314364418Z,308452486511,2250000000
308,8624852992,103150974906.66667,307440000000,8917860352,323584,2018-10-09T05:37:41.317530803Z,309452924720,2250000000
309,8624984064,103486737437.66667,308450000000,8917860352,323584,2018-10-09T05:37:42.321312058Z,310460212313,2250000000
310,8625246208,103820713823.0,309450000000,8917860352,323584,2018-10-09T05:37:43.324190606Z,311462141469,2250000000
311,8625377280,104153624932.0,310450000000,8917860352,323584,2018-10-09T05:37:44.329366214Z,312460874796,2250000000
312,8625508352,104489719735.0,311460000000,8917860352,323584,2018-10-09T05:37:45.331866373Z,313469159205,2250000000
313,8625639424,104823227605.66667,312460000000,8917860352,323584,2018-10-09T05:37:46.335154744Z,314469682817,2250000000
314,8625770496,105155788860.66667,313460000000,8917860352,323584,2018-10-09T05:37:47.339107781Z,315467366582,2250000000
315,8625901568,105492072316.33333,314470000000,8917860352,323584,2018-10-09T05:37:48.320521684Z,316476216949,2250000000
316,8626032640,105826016330.0,315470000000,8917860352,323584,2018-10-09T05:37:49.324316186Z,317478048990,2250000000
317,8626294784,106159118612.66667,316470000000,8917860352,323584,2018-10-09T05:37:50.328180962Z,318477355838,2250000000
318,8626425856,106495545871.33333,317480000000,8917860352,323584,2018-10-09T05:37:51.332540405Z,319486637614,2250000000
319,8626556928,106828580913.66667,318480000000,8917860352,323584,2018-10-09T05:37:52.335859257Z,320485742741,2250000000
320,8626688000,107161741102.33333,319480000000,8917860352,323584,2018-10-09T05:37:53.339272635Z,321485223307,2250000000
321,8626819072,107498290425.0,320490000000,8917860352,323584,2018-10-09T05:37:54.342726284Z,322494871275,2250000000
322,8626950144,107831281329.66667,321490000000,8917860352,323584,2018-10-09T05:37:55.345409463Z,323493843989,2250000000
323,8627081216,108167137045.66667,322490000000,8917860352,323584,2018-10-09T05:37:56.349597514Z,324501411137,2260000000
324,8627212288,108500594574.33333,323490000000,8917860352,323584,2018-10-09T05:37:57.352355022Z,325501783723,2260000000
325,8627474432,108833492749.33333,324490000000,8917860352,323584,2018-10-09T05:37:58.355629083Z,326500478248,2260000000
326,8627605504,109169963328.0,325500000000,8917860352,323584,2018-10-09T05:37:59.360006337Z,327509889984,2260000000
327,8627736576,109503115677.33333,326500000000,8917860352,323584,2018-10-09T05:38:00.362793252Z,328509347032,2260000000
328,8627867648,109836897151.0,327500000000,8917860352,323584,2018-10-09T05:38:01.365544351Z,329510691453,2260000000
329,8627998720,110172554807.33333,328510000000,8917860352,323584,2018-10-09T05:38:02.369467521Z,330517664422,2260000000
330,8628129792,110505954760.33333,329510000000,8917860352,323584,2018-10-09T05:38:03.371906431Z,331517864281,2260000000
331,8673611776,110839435441.66667,330500000000,8917860352,323584,2018-10-09T05:38:04.375240668Z,332518306325,2270000000
332,8673742848,111175317060.0,331500000000,8917860352,323584,2018-10-09T05:38:05.380768902Z,333525951180,2280000000
333,8673873920,111509056395.0,332500000000,8917860352,323584,2018-10-09T05:38:06.383470963Z,334527169185,2280000000
334,8674136064,111841764429.33333,333500000000,8917860352,323584,2018-10-09T05:38:07.386509616Z,335525293288,2280000000
335,8674267136,112175509559.0,334500000000,8917860352,323584,2018-10-09T05:38:08.388887147Z,336526528677,2280000000
336,8674398208,112511718431.33333,335510000000,8917860352,323584,2018-10-09T05:38:09.394943462Z,337535155294,2280000000
337,8674529280,112847652945.33333,336520000000,8917860352,323584,2018-10-09T05:38:10.400084524Z,338542958836,2280000000
338,8674660352,113181105750.33333,337520000000,8917860352,323584,2018-10-09T05:38:11.40425155Z,339543317251,2280000000
339,8674791424,113514592766.33333,338520000000,8917860352,323584,2018-10-09T05:38:12.407940521Z,340543778299,2280000000
340,8674922496,113850708455.66667,339530000000,8917860352,323584,2018-10-09T05:38:13.41161604Z,341552125367,2280000000
341,8675053568,114183835920.0,340530000000,8917860352,323584,2018-10-09T05:38:14.414574957Z,342551507760,2280000000
342,8675184640,114516987393.66667,341530000000,8917860352,323584,2018-10-09T05:38:15.417892605Z,343550962181,2280000000
343,8675315712,114853137879.33333,342540000000,8917860352,323584,2018-10-09T05:38:16.420663303Z,344559413638,2280000000
344,8675446784,115187017702.66667,343540000000,8917860352,323584,2018-10-09T05:38:17.424541487Z,345561053108,2280000000
345,8675577856,115519952722.0,344540000000,8917860352,323584,2018-10-09T05:38:18.408123225Z,346559858166,2280000000
346,8675708928,115856110030.0,345550000000,8917860352,323584,2018-10-09T05:38:19.410924899Z,347568330090,2280000000
347,8675840000,116189269576.0,346550000000,8917860352,323584,2018-10-09T05:38:20.413464893Z,348567808728,2280000000
348,8675971072,116522647915.0,347550000000,8917860352,323584,2018-10-09T05:38:21.41712488Z,349567943745,2280000000
349,8676102144,116858945611.33333,348560000000,8917860352,323584,2018-10-09T05:38:22.421408989Z,350576836834,2280000000
350,8676233216,117192261635.33333,349560000000,8917860352,323584,2018-10-09T05:38:23.424300039Z,351576784906,2280000000
351,8676495360,117524848781.33333,350560000000,8917860352,323584,2018-10-09T05:38:24.428029109Z,352574546344,2280000000
352,8676626432,117861710809.33333,351570000000,8917860352,323584,2018-10-09T05:38:25.431494037Z,353585132428,2280000000
353,8676757504,118194651739.0,352570000000,8917860352,323584,2018-10-09T05:38:26.435153224Z,354583955217,2280000000
354,8677019648,118530836652.66667,353580000000,8917860352,323584,2018-10-09T05:38:27.438981798Z,355592509958,2280000000
355,8677150720,118864184068.66667,354580000000,8917860352,323584,2018-10-09T05:38:28.44153368Z,356592552206,2280000000
356,8677281792,119198696235.0,355580000000,8917860352,323584,2018-10-09T05:38:29.444758017Z,357596088705,2280000000
357,8677412864,119531092219.0,356580000000,8917860352,323584,2018-10-09T05:38:30.448428126Z,358593276657,2280000000
358,8677543936,119866909545.66667,357590000000,8917860352,323584,2018-10-09T05:38:31.45152261Z,359600728637,2280000000
359,8677806080,120200673789.33333,358590000000,8917860352,323584,2018-10-09T05:38:32.454204065Z,360602021368,2280000000
360,8677937152,120536188553.0,359600000000,8917860352,323584,2018-10-09T05:38:33.459287873Z,361608565659,2280000000
361,8678068224,120870463991.66667,360600000000,8917860352,323584,2018-10-09T05:38:34.463435734Z,362611391975,2280000000
362,8678199296,121203702707.33333,361600000000,8917860352,323584,2018-10-09T05:38:35.466877412Z,363611108122,2280000000
363,8678330368,121539213059.66667,362610000000,8917860352,323584,2018-10-09T05:38:36.470769082Z,364617639179,2280000000
364,8678461440,121872928622.33333,363610000000,8917860352,323584,2018-10-09T05:38:37.474575854Z,365618785867,2280000000
365,8678723584,122208533791.66667,364600000000,8917860352,323584,2018-10-09T05:38:38.479810944Z,366625601375,2300000000
366,8678854656,122543330421.33333,365600000000,8917860352,323584,2018-10-09T05:38:39.484687815Z,367629991264,2300000000
367,8678985728,122878121444.0,366610000000,8917860352,323584,2018-10-09T05:38:40.489799889Z,368634364332,2300000000
368,8679116800,123212418692.0,367610000000,8917860352,323584,2018-10-09T05:38:41.493805296Z,369637256076,2300000000
369,8730234880,123544826812.33333,368600000000,8917860352,323584,2018-10-09T05:38:42.498431182Z,370634480437,2310000000
370,8730365952,123881711616.0,369610000000,8917860352,323584,2018-10-09T05:38:43.502435099Z,371645134848,2310000000
371,8730628096,124214229401.33333,370610000000,8917860352,323584,2018-10-09T05:38:44.508147281Z,372642688204,2310000000
372,8730759168,124551405514.33333,371620000000,8917860352,323584,2018-10-09T05:38:45.512826325Z,373654216543,2310000000
373,8730890240,124883819535.0,372620000000,8917860352,323584,2018-10-09T05:38:46.516643429Z,374651458605,2310000000
374,8731021312,125220523262.66667,373630000000,8917860352,323584,2018-10-09T05:38:47.521468719Z,375661569788,2310000000
375,8731152384,125554160378.33333,374630000000,8917860352,323584,2018-10-09T05:38:48.503510636Z,376662481135,2310000000
376,8731283456,125890073693.33333,375640000000,8917860352,323584,2018-10-09T05:38:49.510632239Z,377670221080,2310000000
377,8731414528,126223777563.0,376640000000,8917860352,323584,2018-10-09T05:38:50.514119487Z,378671332689,2310000000
378,8731545600,126559253540.0,377650000000,8917860352,323584,2018-10-09T05:38:51.519272899Z,379677760620,2310000000
379,8731807744,126892886539.33333,378650000000,8917860352,323584,2018-10-09T05:38:52.521503663Z,380678659618,2310000000
380,8731938816,127226451736.33333,379650000000,8917860352,323584,2018-10-09T05:38:53.525820311Z,381679355209,2310000000
381,8732069888,127562377312.33333,380660000000,8917860352,323584,2018-10-09T05:38:54.531077356Z,382687131937,2310000000
382,8732200960,127895287684.66667,381660000000,8917860352,323584,2018-10-09T05:38:55.536193801Z,383685863054,2310000000
383,8732332032,128231657914.0,382670000000,8917860352,323584,2018-10-09T05:38:56.539875699Z,384694973742,2310000000
384,8732463104,128564690777.0,383670000000,8917860352,323584,2018-10-09T05:38:57.544846143Z,385694072331,2310000000
385,8732594176,128901090234.66667,384680000000,8917860352,323584,2018-10-09T05:38:58.549330462Z,386703270704,2310000000
386,8732856320,129234842917.33333,385680000000,8917860352,323584,2018-10-09T05:38:59.551773736Z,387704528752,2310000000
387,8732987392,129567816918.0,386680000000,8917860352,323584,2018-10-09T05:39:00.555937605Z,388703450754,2310000000
388,8733118464,129904356103.66667,387690000000,8917860352,323584,2018-10-09T05:39:01.560709106Z,389713068311,2310000000
389,8733249536,130237988565.33333,388690000000,8917860352,323584,2018-10-09T05:39:02.56463415Z,390713965696,2310000000
390,8733380608,130573888820.0,389700000000,8917860352,323584,2018-10-09T05:39:03.570512692Z,391721666460,2310000000
391,8733511680,130907048626.66667,390700000000,8917860352,323584,2018-10-09T05:39:04.574517736Z,392721145880,2310000000
392,8733642752,131243007888.66667,391710000000,8917860352,323584,2018-10-09T05:39:05.5780468Z,393729023666,2310000000
393,8733773824,131577148021.33333,392710000000,8917860352,323584,2018-10-09T05:39:06.58219857Z,394731444064,2310000000
394,8733904896,131910284001.0,393710000000,8917860352,323584,2018-10-09T05:39:07.585860578Z,395730852003,2310000000
395,8734035968,132245726962.66667,394720000000,8917860352,323584,2018-10-09T05:39:08.58875082Z,396737180888,2310000000
396,8734167040,132579484743.0,395720000000,8917860352,323584,2018-10-09T05:39:09.591431252Z,397738454229,2310000000
397,8734298112,132912220978.33333,396720000000,8917860352,323584,2018-10-09T05:39:10.593957584Z,398736662935,2310000000
398,8734429184,133248689909.0,397730000000,8917860352,323584,2018-10-09T05:39:11.599656536Z,399746069727,2310000000
399,8734560256,133582874052.33333,398730000000,8917860352,323584,2018-10-09T05:39:12.602961332Z,400748622157,2310000000
400,8734822400,133915361765.33333,399730000000,8917860352,323584,2018-10-09T05:39:13.60739503Z,401746085296,2310000000
401,8734953472,134252284172.66667,400740000000,8917860352,323584,2018-10-09T05:39:14.612139428Z,402756852518,2310000000
402,8735084544,134585481490.0,401740000000,8917860352,323584,2018-10-09T05:39:15.616465953Z,403756444470,2310000000
403,8735215616,134920868724.66667,402750000000,8917860352,323584,2018-10-09T05:39:16.619443933Z,404762606174,2310000000
404,8735215616,135255024835.0,403750000000,8917860352,323584,2018-10-09T05:39:17.602274361Z,405765074505,2310000000
405,8735477760,135587959136.33333,404750000000,8917860352,323584,2018-10-09T05:39:18.6066739Z,406763877409,2310000000
406,8735608832,135923576805.66667,405760000000,8917860352,323584,2018-10-09T05:39:19.60992415Z,407770730417,2310000000
407,8735739904,136257103083.0,406760000000,8917860352,323584,2018-10-09T05:39:20.613995693Z,408771309249,2310000000
408,8735870976,136593382334.33333,407770000000,8917860352,323584,2018-10-09T05:39:21.619488322Z,409780147003,2310000000
409,8736002048,136927260146.0,408770000000,8917860352,323584,2018-10-09T05:39:22.621773265Z,410781780438,2310000000
410,8736133120,137262668554.0,409780000000,8917860352,323584,2018-10-09T05:39:23.627813013Z,411788005662,2310000000
411,8736264192,137595747435.66666,410780000000,8917860352,323584,2018-10-09T05:39:24.630371032Z,412787242307,2310000000
412,8736526336,137929000857.66666,411780000000,8917860352,323584,2018-10-09T05:39:25.634831475Z,413787002573,2310000000
413,8794066944,138265465844.66666,412780000000,8917860352,323584,2018-10-09T05:39:26.638666547Z,414796397534,2320000000
414,8794198016,138600041908.0,413780000000,8917860352,323584,2018-10-09T05:39:27.643495748Z,415800125724,2320000000
415,8794329088,138934932806.33334,414790000000,8917860352,323584,2018-10-09T05:39:28.647425378Z,416804798419,2320000000
416,8794460160,139268574852.33334,415790000000,8917860352,323584,2018-10-09T05:39:29.650365091Z,417805724557,2320000000
417,8794591232,139601573285.33334,416790000000,8917860352,323584,2018-10-09T05:39:30.654635146Z,418804719856,2320000000
418,8794722304,139938005591.66666,417800000000,8917860352,323584,2018-10-09T05:39:31.65946712Z,419814016775,2320000000
419,8794853376,140272223940.33334,418800000000,8917860352,323584,2018-10-09T05:39:32.663156061Z,420816671821,2320000000
420,8794984448,140605390358.0,419800000000,8917860352,323584,2018-10-09T05:39:33.667068888Z,421816171074,2320000000
421,8795115520,140940624953.33334,420810000000,8917860352,323584,2018-10-09T05:39:34.669588823Z,422821874860,2320000000
422,8795246592,141275121884.0,421810000000,8917860352,323584,2018-10-09T05:39:35.673092105Z,423825365652,2320000000
423,8795377664,141610003822.0,422820000000,8917860352,323584,2018-10-09T05:39:36.678719906Z,424830011466,2320000000
424,8795639808,141943707218.0,423820000000,8917860352,323584,2018-10-09T05:39:37.681654105Z,425831121654,2320000000
425,8795770880,142277422069.66666,424820000000,8917860352,323584,2018-10-09T05:39:38.685121806Z,426832266209,2320000000
426,8795901952,142613492893.66666,425830000000,8917860352,323584,2018-10-09T05:39:39.690843491Z,427840478681,2320000000
427,8796033024,142946307875.66666,426830000000,8917860352,323584,2018-10-09T05:39:40.695062048Z,428838923627,2320000000
428,8796164096,143283798190.33334,427840000000,8917860352,323584,2018-10-09T05:39:41.702792244Z,429851394571,2320000000
429,8796295168,143616407066.33334,428840000000,8917860352,323584,2018-10-09T05:39:42.705539728Z,430849221199,2320000000
430,8796426240,143952493536.66666,429850000000,8917860352,323584,2018-10-09T05:39:43.70982671Z,431857480610,2320000000
431,8796557312,144286118580.33334,430850000000,8917860352,323584,2018-10-09T05:39:44.713728619Z,432858355741,2320000000
432,8796688384,144621558801.66666,431860000000,8917860352,323584,2018-10-09T05:39:45.71818426Z,433864676405,2320000000
433,8796819456,144956076562.33334,432860000000,8917860352,323584,2018-10-09T05:39:46.722851931Z,434868229687,2320000000
434,8796950528,145288834712.0,433860000000,8917860352,323584,2018-10-09T05:39:47.705760721Z,435866504136,2320000000
435,8797081600,145625259197.33334,434870000000,8917860352,323584,2018-10-09T05:39:48.711268634Z,436875777592,2320000000
436,8797212672,145958407085.66666,435870000000,8917860352,323584,2018-10-09T05:39:49.715002825Z,437875221257,2320000000
437,8797343744,146293768172.66666,436870000000,8917860352,323584,2018-10-09T05:39:50.717433862Z,438881304518,2330000000
438,8797474816,146627122490.33334,437870000000,8917860352,323584,2018-10-09T05:39:51.719958405Z,439881367471,2330000000
439,8797605888,146960450611.33334,438870000000,8917860352,323584,2018-10-09T05:39:52.722375671Z,440881351834,2330000000
440,8797868032,147296514277.0,439870000000,8917860352,323584,2018-10-09T05:39:53.72685903Z,441889542831,2330000000
441,8797999104,147629908097.0,440870000000,8917860352,323584,2018-10-09T05:39:54.729771586Z,442889724291,2330000000
442,8798130176,147966131768.0,441880000000,8917860352,323584,2018-10-09T05:39:55.737760642Z,443898395304,2330000000
443,8798261248,148300363848.0,442880000000,8917860352,323584,2018-10-09T05:39:56.741060547Z,444901091544,2330000000
444,8798392320,148633724425.0,443870000000,8917860352,323584,2018-10-09T05:39:57.744183872Z,445901173275,2330000000
445,8798523392,148968937023.33334,444880000000,8917860352,323584,2018-10-09T05:39:58.748181523Z,446906811070,2330000000
446,8798654464,149302287984.0,445880000000,8917860352,323584,2018-10-09T05:39:59.751736669Z,447906863952,2330000000
447,8798785536,149635884368.33334,446880000000,8917860352,323584,2018-10-09T05:40:00.754619276Z,448907653105,2330000000
448,8798916608,149971907663.33334,447890000000,8917860352,323584,2018-10-09T05:40:01.759003638Z,449915722990,2330000000
449,8799047680,150305880492.33334,448890000000,8917860352,323584,2018-10-09T05:40:02.762898219Z,450917641477,2330000000
450,8799178752,150641469331.66666,449900000000,8917860352,323584,2018-10-09T05:40:03.769077068Z,451924407995,2330000000
451,8799309824,150975640712.0,450890000000,8917860352,323584,2018-10-09T05:40:04.771956774Z,452926922136,2340000000
452,8799440896,151310749322.0,451900000000,8917860352,323584,2018-10-09T05:40:05.777078518Z,453932247966,2340000000
453,8799571968,151644727241.0,452900000000,8917860352,323584,2018-10-09T05:40:06.780364919Z,454934181723,2340000000
454,8799703040,151977314562.66666,453900000000,8917860352,323584,2018-10-09T05:40:07.785412684Z,455931943688,2340000000
455,8799834112,152313910929.0,454910000000,8917860352,323584,2018-10-09T05:40:08.794809982Z,456941732787,2340000000
456,8799965184,152651182613.0,455920000000,8917860352,323584,2018-10-09T05:40:09.801349805Z,457953547839,2340000000
457,8800096256,152984288037.66666,456920000000,8917860352,323584,2018-10-09T05:40:10.804449201Z,458952864113,2340000000
458,8800227328,153319709078.66666,457930000000,8917860352,323584,2018-10-09T05:40:11.80810175Z,459959127236,2340000000
459,8800358400,153652851501.33334,458930000000,8917860352,323584,2018-10-09T05:40:12.811225686Z,460958554504,2340000000
460,8800489472,153986806451.66666,459930000000,8917860352,323584,2018-10-09T05:40:13.815623772Z,461960419355,2340000000
461,8800620544,154323322236.33334,460940000000,8917860352,323584,2018-10-09T05:40:14.820904309Z,462969966709,2340000000
462,8800751616,154656313632.0,461940000000,8917860352,323584,2018-10-09T05:40:15.824389219Z,463968940896,2340000000
463,7410581504,154991828445.0,462780000000,8917860352,323584,2018-10-09T05:40:16.828099002Z,464975485335,2500000000
